id,text,fact_expressions,query_expressions,answer_expressions,fact_spans,query_spans
8009,"已知抛物线$y^{2}=2 p x(p>0)$的焦点为$F(1,0)$，直线$l$: $y=x+m$与抛物线交于不同的两点$A$、$B$. 若$0 \leq m<1$，则$\Delta F A B$的面积的最大值是?","G: Parabola;Expression(G) = (y^2 = 2*(p*x));p: Number;p>0;F: Point;Focus(G) = F;Coordinate(F) = (1, 0);l: Line;Expression(l) = (y = m + x);A: Point;B: Point;Intersection(l, G) = {A, B};m: Number;m >= 0;m < 1;Negation(A=B)","Max(Area(TriangleOf(F, A, B)))",8*sqrt(6)/9,"[[[2, 23], [51, 54]], [[2, 23]], [[5, 23]], [[5, 23]], [[27, 35]], [[2, 35]], [[27, 35]], [[36, 50]], [[36, 50]], [[61, 64]], [[65, 68]], [[36, 68]], [[71, 83]], [[71, 83]], [[71, 83]], [[36, 68]]]","[[[85, 108]]]"
4109,设椭圆标准方程为$\frac{x^{2}}{25}+\frac{y^{2}}{16}=1$，则该椭圆的离心率为?,G: Ellipse;Expression(G) = (x^2/25 + y^2/16 = 1),Eccentricity(G),3/5,"[[[1, 3], [48, 50]], [[1, 45]]]","[[[48, 56]]]"
6197,双曲线$x^{2}+ky^{2}=1$的一条渐近线的斜率是$2$，则$k$的值为?,G: Hyperbola;k: Number;Expression(G) = (k*y^2 + x^2 = 1);Slope(OneOf(Asymptote(G)))=2,k,-1/4,"[[[0, 19]], [[34, 37]], [[0, 19]], [[0, 32]]]","[[[34, 41]]]"
12183,椭圆$\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$且满足$a \leq \sqrt{3}$，若离心率为$e$，则$e^{2}+\frac{1}{e^{2}}$的最小值为?,G: Ellipse;b: Number;a: Number;a > b;b > 0;e:Number;Expression(G) = (y^2/b^2 + x^2/a^2 = 1);a <= sqrt(3);Eccentricity(G)=e,Min(e^2 + 1/(e^2)),13/6,"[[[0, 52]], [[2, 52]], [[2, 52]], [[2, 52]], [[2, 52]], [[78, 81]], [[0, 52]], [[55, 72]], [[0, 81]]]","[[[83, 112]]]"
10594,"已知双曲线$C$: $\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0 , b<0)$的右顶点、右焦点分别为$A$、$F$，它的左准线与$x$轴的交点为$B$，若$A$是线段$B F$的中点，则双曲线$C$的离心率为?","C: Hyperbola;b: Number;a: Number;F: Point;B: Point;A: Point;a>0;b<0;Expression(C) = (-y^2/b^2 + x^2/a^2 = 1);RightVertex(C) = A;RightFocus(C) = F;Intersection(LeftDirectrix(C), xAxis) = B;MidPoint(LineSegmentOf(B,F)) = A",Eccentricity(C),sqrt(2)+1,"[[[2, 64], [118, 124], [83, 84]], [[10, 64]], [[10, 64]], [[79, 82]], [[97, 100]], [[75, 78], [102, 105]], [[10, 64]], [[10, 64]], [[2, 64]], [[2, 82]], [[2, 82]], [[83, 100]], [[102, 116]]]","[[[118, 130]]]"
10985,"点$P(a , b)$是双曲线$x^{2}-y^{2}=1$右支上一点，且$P$到渐近线距离为$\sqrt{2}$，则$a+b$=?","P: Point;a: Number;b: Number;G: Hyperbola;Coordinate(P) = (a, b);Expression(G) = (x^2 - y^2 = 1);PointOnCurve(P, RightPart(G));Distance(P, Asymptote(G)) = sqrt(2)",a + b,"{2, 1/2}","[[[0, 11], [37, 40]], [[1, 11]], [[1, 11]], [[12, 30]], [[0, 11]], [[12, 30]], [[0, 35]], [[12, 57]]]","[[[59, 66]]]"
12947,"长为$3$的线段$A B$的端点$A$ , $B$分别在$x$ , $y$轴上移动，动点$C(x , y)$满足$\overrightarrow{A C}=2 \overrightarrow{C B}$，则动点$C$的轨迹方程是?","A: Point;B: Point;C: Point;x1: Number;y1: Number;Coordinate(C) = (x1, y1);Length(LineSegmentOf(A, B)) = 3;Endpoint(LineSegmentOf(A, B)) = {A, B};PointOnCurve(A, xAxis);PointOnCurve(B, yAxis);VectorOf(A, C) = 2*VectorOf(C, B)",LocusEquation(C),x^2 +y^2/4 = 1,"[[[16, 20]], [[22, 25]], [[44, 54], [105, 108]], [[44, 54]], [[44, 54]], [[44, 54]], [[0, 13]], [[6, 25]], [[16, 39]], [[16, 39]], [[56, 101]]]","[[[105, 115]]]"
6009,已知直线$y=x+m$被椭圆$4 x^{2}+y^{2}=1$截得的弦长为$\frac{2 \sqrt{2}}{5}$，则$m$的值为?,"G: Ellipse;H: Line;m: Number;Expression(G) = (4*x^2 + y^2 = 1);Expression(H) = (y = m + x);Length(InterceptChord(H,G))=2*sqrt(2)/5",m,pm*1,"[[[12, 31]], [[2, 11]], [[61, 64]], [[12, 31]], [[2, 11]], [[2, 59]]]","[[[61, 68]]]"
6819,"两定点$A(-2,0)$ , $B(2,0)$及定直线$l$: $x=\frac{10}{3}$，点$P$是$l$上一个动点，过$B$作$B P$的垂线与$A P$交于点$Q$，则点$Q$的轨迹方程为?","l: Line;B: Point;P: Point;A: Point;Q:Point;Coordinate(A) = (-2, 0);Coordinate(B) = (2, 0);Expression(l)=(x=10/3);PointOnCurve(P, l);L:Line;PointOnCurve(B,L);IsPerpendicular(LineSegmentOf(B,P),L);Intersection(L,LineSegmentOf(A,P))=Q",LocusEquation(Q),(x^2/4+y^2=1)&Negation(x=-2),"[[[27, 48], [54, 57]], [[15, 23], [64, 67]], [[49, 53]], [[3, 13]], [[84, 88], [90, 94]], [[3, 13]], [[15, 23]], [[27, 48]], [[49, 62]], [], [[63, 76]], [[63, 76]], [[63, 88]]]","[[[90, 101]]]"
9423,"已知点$Q(-2 \sqrt{2} , 0)$及抛物线$x^{2}=-4 y$上一动点$P(x , y)$，则$|y|+| P Q |$的最小值为?","G: Parabola;Q: Point;P: Point;x0: Number;y0: Number;Expression(G) = (x^2 = -4*y);Coordinate(Q) = (-2*sqrt(2), 0);Coordinate(P) = (x0, y0);PointOnCurve(P, G)","Min(Abs(LineSegmentOf(P, Q)) + Abs(y0))",2,"[[[24, 39]], [[2, 23]], [[43, 53]], [[43, 53]], [[43, 53]], [[24, 39]], [[2, 23]], [[43, 53]], [[24, 53]]]","[[[55, 74]]]"
11196,设斜率为$1$的直线$l$过抛物线$y^{2}=a x(a>0)$的焦点$F$，且和$y$轴交于点$A$，若$\triangle O A F$（$O$为坐标原点）的面积为$8$，则$a$的值为?,"l: Line;G: Parabola;a: Number;O: Origin;A: Point;F: Point;a>0;Expression(G) = (y^2 = a*x);Slope(l) = 1;Focus(G) = F;PointOnCurve(F, l);Intersection(l, yAxis) = A;Area(TriangleOf(O, A, F)) = 8",a,16,"[[[8, 13]], [[14, 33]], [[90, 93]], [[72, 75]], [[48, 52]], [[36, 39]], [[17, 33]], [[14, 33]], [[1, 13]], [[14, 39]], [[8, 39]], [[8, 52]], [[54, 88]]]","[[[90, 97]]]"
9806,"已知双曲线$C$: $\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的左、右焦点为$F_{1}$、$F_{2}$，过点$F_{1}$的直线$l$与双曲线$C$的左支交于$A$、$B$两点，$\triangle B F_{1} F_{2}$的面积是$\triangle A F_{1} F_{2}$面积的三倍，$\angle F_{1} A F_{2}=90^{\circ}$，则双曲线$C$的离心率为?","l: Line;C: Hyperbola;b: Number;a: Number;B: Point;F1: Point;F2: Point;A: Point;a>0;b>0;Expression(C) = (-y^2/b^2 + x^2/a^2 = 1);LeftFocus(C) = F1;RightFocus(C) = F2;PointOnCurve(F1, l);Intersection(l, LeftPart(C)) = {A, B};Area(TriangleOf(B, F1, F2)) = 3*Area(TriangleOf(A, F1, F2));AngleOf(F1, A, F2) = ApplyUnit(90, degree)",Eccentricity(C),sqrt(10)/2,"[[[96, 101]], [[2, 63], [102, 108], [218, 224]], [[10, 63]], [[10, 63]], [[117, 120]], [[70, 77], [87, 95]], [[78, 85]], [[113, 116]], [[10, 63]], [[10, 63]], [[2, 63]], [[2, 85]], [[2, 85]], [[86, 101]], [[96, 122]], [[123, 182]], [[183, 216]]]","[[[218, 230]]]"
9739,"点$M(1,1)$到抛物线$y=a x^{2}$的准线的距离是$2$, 则$a$=?","G: Parabola;a: Number;M: Point;Expression(G) = (y = a*x^2);Coordinate(M) = (1, 1);Distance(M,Directrix(G))=2",a,"{-1/12,1/4}","[[[10, 24]], [[37, 40]], [[0, 9]], [[10, 24]], [[0, 9]], [[0, 34]]]","[[[37, 42]]]"
10111,"圆心在抛物线$y=\frac{1}{2} x^{2}$上, 并且和该抛物线的准线及$y$轴都相切的圆的标准方程为?","H: Circle;G: Parabola;Expression(G) = (y = x^2/2);PointOnCurve(Center(H), G);IsTangent(Directrix(G), H);IsTangent(yAxis, H)",Expression(H),(x+pm*1)^2+(y-(1/2))^2=1,"[[[49, 50]], [[3, 27], [34, 37]], [[3, 27]], [[0, 50]], [[32, 50]], [[32, 50]]]","[[[49, 57]]]"
2755,以抛物线$y=\frac{1}{4} x^{2}$的焦点为圆心，且与双曲线$\frac{y^{2}}{4}-x^{2}=1$的一条渐近线相切的圆的方程?,"G: Hyperbola;H: Parabola;C:Circle;Expression(G) = (-x^2 + y^2/4 = 1);Expression(H) = (y = x^2/4);Center(C)=Focus(H);IsTangent(OneOf(Asymptote(G)),C)",Expression(C),x^2+(y-1)^2=1/5,"[[[34, 62]], [[1, 25]], [[71, 72]], [[34, 62]], [[1, 25]], [[0, 72]], [[33, 72]]]","[[[71, 76]]]"
3340,椭圆$\frac{x^{2}}{4}+\frac{y^{2}}{k}=1$的离心率为$\frac{2}{3}$，则实数$k$=?,G: Ellipse;k: Real;Expression(G) = (x^2/4 + y^2/k = 1);Eccentricity(G) = 2/3,k,"{20/9, 36/5}","[[[0, 37]], [[57, 62]], [[0, 37]], [[0, 55]]]","[[[57, 64]]]"
4015,"设椭圆$\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$的左. 右焦点分别为$F_{1}$、$F_{2}$.已知点$M(0, \frac{\sqrt{15}}{2} b)$，线段$M F_{2}$交椭圆于点$P$、$O$为坐标原点若$|P O|+|P F_{1}|=2 a$ ,则该椭圆的离心率为?","G: Ellipse;a: Number;b: Number;F2: Point;M: Point;P: Point;O: Origin;F1: Point;a > b;b > 0;Expression(G) = (y^2/b^2 + x^2/a^2 = 1);Coordinate(M) = (0, b*(sqrt(15)/2));LeftFocus(G) = F1;RightFocus(G) = F2;Intersection(LineSegmentOf(M,F2),G)=P;Abs(LineSegmentOf(P,O))+Abs(LineSegmentOf(P,F1))=2*a",Eccentricity(G),1/2,"[[[1, 53], [124, 126], [166, 168]], [[3, 53]], [[3, 53]], [[71, 78]], [[81, 111]], [[127, 131]], [[132, 135]], [[63, 70]], [[3, 53]], [[3, 53]], [[1, 53]], [[81, 111]], [[1, 78]], [[1, 78]], [[112, 131]], [[141, 162]]]","[[[166, 174]]]"
11057,设$F_{1}$和$F_{2}$是双曲线$\frac{x^{2}}{4}-y^{2}=1$的两个焦点，点$P$在双曲线上，且满足$\angle F_{1} P F_{2}=90^{\circ}$，则$\triangle F_{1} P F_{2}$的面积是?,"F1: Point;F2: Point;Focus(G) = {F1, F2};G: Hyperbola;Expression(G) = (x^2/4 - y^2 = 1);P: Point;PointOnCurve(P, G);AngleOf(F1,P,F2) = ApplyUnit(90,degree)","Area(TriangleOf(F1, P, F2))",1,"[[[1, 8]], [[9, 16]], [[1, 50]], [[17, 45], [56, 59]], [[17, 45]], [[51, 55]], [[51, 60]], [[64, 97]]]","[[[99, 129]]]"
8270,已知$A B$为圆$O$: $x^{2}+y^{2}=1$的直径，点$P$为椭圆$\frac{x^{2}}{4}+\frac{y^{2}}{3}=1$上一动点，则$\overrightarrow{P A} \cdot \overrightarrow{P B}$的最小值为?,"G: Ellipse;O: Circle;A: Point;B: Point;P: Point;Expression(G) = (x^2/4 + y^2/3 = 1);Expression(O) = (x^2 + y^2 = 1);IsDiameter(LineSegmentOf(A, B), O);PointOnCurve(P, G)","Min(DotProduct(VectorOf(P, A), VectorOf(P, B)))",2,"[[[38, 75]], [[8, 29]], [[2, 7]], [[2, 7]], [[33, 37]], [[38, 75]], [[8, 29]], [[2, 32]], [[33, 79]]]","[[[81, 136]]]"
5258,设抛物线$y^{2}=8 x$，过焦点$F$的直线交抛物线于$A$、$B$两点，线段$A B$的中点的横坐标为$2$，则$|A B|$=?,"G: Parabola;Expression(G) = (y^2 = 8*x);Focus(G) = F;F: Point;H: Line;PointOnCurve(F, H) = True;Intersection(H, G) = {A, B};A: Point;B: Point;XCoordinate(MidPoint(LineSegmentOf(A,B))) = 2","Abs(LineSegmentOf(A, B))",8,"[[[1, 15], [26, 29]], [[1, 15]], [[1, 22]], [[19, 22]], [[23, 25]], [[16, 25]], [[23, 39]], [[30, 33]], [[34, 37]], [[40, 58]]]","[[[60, 69]]]"
517,"以双曲线$C$: $\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的右焦点$F$为圆心，半焦距为半径作圆，与双曲线的渐近线交于$O$、$A$、$B$三点. 若$\triangle A O B$的周长为$7 a$，则双曲线$C$的离心率为?","C: Hyperbola;G:Circle;b: Number;a: Number;A: Point;O: Origin;B: Point;F: Point;a>0;b>0;Expression(C) = (-y^2/b^2 + x^2/a^2 = 1);RightFocus(C) = F;Center(G)=F;Radius(G)=HalfFocalLength(C);Intersection(G,Asymptote(C))={O,A,B};Perimeter(TriangleOf(A, O, B)) = 7*a",Eccentricity(C),4*sqrt(7)/7,"[[[1, 62], [83, 86], [136, 142]], [[80, 81]], [[9, 62]], [[9, 62]], [[96, 99]], [[92, 95]], [[100, 103]], [[66, 69]], [[9, 62]], [[9, 62]], [[1, 62]], [[1, 69]], [[66, 81]], [[1, 81]], [[80, 105]], [[108, 134]]]","[[[136, 148]]]"
5169,抛物线$y^{2}+8 x=0$的焦点坐标是?,G: Parabola;Expression(G) = (8*x + y^2 = 0),Coordinate(Focus(G)),"(-2, 0)","[[[0, 16]], [[0, 16]]]","[[[0, 23]]]"
5978,抛物线$x^{2}=4 y$的弦$A B$过焦点$F$，且$A B$的长为$6$，则$A B$的中点$M$的纵坐标?,"G: Parabola;A: Point;B: Point;F: Point;Expression(G) = (x^2 = 4*y);Focus(G) = F;PointOnCurve(F, LineSegmentOf(A, B));IsChordOf(LineSegmentOf(A, B), G);Length(LineSegmentOf(A, B)) = 6;MidPoint(LineSegmentOf(A, B)) = M;M: Point",YCoordinate(M),2,"[[[0, 14]], [[16, 21]], [[16, 21]], [[24, 27]], [[0, 14]], [[0, 27]], [[16, 27]], [[0, 21]], [[29, 40]], [[42, 53]], [[50, 53]]]","[[[50, 58]]]"
7464,已知抛物线$C$: $x^{2}=4 y$的焦点为$F$，直线$A B$与抛物线$C$相交于$A$、$B$两点，若$2 \overrightarrow{O A}+\overrightarrow{O B}-3 \overrightarrow{O F}=\overrightarrow{0}$，则弦$A B$的中点到抛物线$C$的准线的距离为?,"C: Parabola;B: Point;A: Point;O: Origin;F: Point;Expression(C) = (x^2 = 4*y);Focus(C) = F;Intersection(LineOf(A, B), C) = {A, B};2*VectorOf(O, A) + VectorOf(O, B) - 3*VectorOf(O, F) = 0;IsChordOf(LineSegmentOf(A, B), C)","Distance(MidPoint(LineSegmentOf(A, B)), Directrix(C))",9/4,"[[[2, 21], [37, 43], [156, 162]], [[50, 53]], [[46, 49]], [[57, 144]], [[25, 28]], [[2, 21]], [[2, 28]], [[29, 55]], [[57, 144]], [[29, 152]]]","[[[146, 170]]]"
14094,"已知$P$是双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{9}=1$右支上的一点，双曲线的一条渐近线方程为$3 x-y=0$、设$F_{1}$, $F_{2}$分别为双曲线的左、右焦点、若$|P F_{2}|=3$，则$|P F_{1} |$=?","G:Hyperbola;Expression(G) = (-y^2/9 + x^2/a^2 = 1);a: Number;P: Point;PointOnCurve(P, RightPart(G));Expression(OneOf(Asymptote(G))) = (3*x - y = 0);F1: Point;F2: Point;LeftFocus(G) = F1;RightFocus(G) = F2;Abs(LineSegmentOf(P, F2)) = 3","Abs(LineSegmentOf(P, F1))",5,"[[[6, 48], [55, 58], [97, 100]], [[6, 48]], [[9, 48]], [[2, 5]], [[2, 54]], [[55, 76]], [[78, 85]], [[87, 94]], [[78, 106]], [[78, 106]], [[108, 121]]]","[[[123, 137]]]"
1557,"已知椭圆$C$: $\frac{x^{2}}{2}+\frac{y^{2}}{8}=1$，点$A(a, 2 a)$, $B(a-2,2 a-4)$，若线段$A B$与椭圆$C$有公共点，则实数$a$的取值范围是?","C: Ellipse;A: Point;B: Point;a: Real;Expression(C) = (x^2/2 + y^2/8 = 1);Coordinate(A) = (a, 2*a);Coordinate(B) = (a - 2, 2*a - 4);IsIntersect(LineSegmentOf(A,B), C)",Range(a),"[-1, 3]","[[[2, 44], [83, 88]], [[45, 57]], [[58, 73]], [[94, 99]], [[2, 44]], [[45, 57]], [[58, 73]], [[75, 92]]]","[[[94, 106]]]"
13426,如果一个椭圆的长轴长是短轴长的两倍，那么这个椭圆的离心率为?,G: Ellipse;Length(MajorAxis(G))=2*Length(MinorAxis(G)),Eccentricity(G),sqrt(3)/2,"[[[4, 6], [22, 24]], [[4, 17]]]","[[[22, 30]]]"
7969,"已知点$P$为中心在坐标原点的椭圆$C$上的一点，且椭圆的右焦点为$F_{2}(\sqrt{5}, 0)$，线段$P F_{2}$的垂直平分线为$y=2 x$，则椭圆$C$的方程为?","C: Ellipse;O: Origin;Center(C) = O;P: Point;PointOnCurve(P, C);F2: Point;Coordinate(F2) = (sqrt(5), 0);RightFocus(C) = F2;Expression(PerpendicularBisector(LineSegmentOf(P, F2))) = (y = 2*x)",Expression(C),x^2/9+y^2/4=1,"[[[15, 20], [26, 28], [81, 86]], [[10, 14]], [[7, 20]], [[2, 6]], [[2, 24]], [[33, 53]], [[33, 53]], [[26, 53]], [[54, 79]]]","[[[81, 91]]]"
9760,已知抛物线$y^{2}=2 p x(p>0)$上有三个不同的点$A$、$B$、$C$，抛物线的焦点为$F$，且满足$\overrightarrow{F A}+\overrightarrow{F B}+\overrightarrow{F C}=0$，若边$B C$所在直线的方程为$4 x+y-20=0$，则$p$=?,"G: Parabola;Expression(G) = (y^2 = 2*(p*x));p: Number;p>0;A: Point;B: Point;C: Point;Negation(A=B);Negation(A=C);Negation(B=C);PointOnCurve(A, G);PointOnCurve(B, G);PointOnCurve(C, G);F: Point;Focus(G) = F;VectorOf(F, A) + VectorOf(F, B) + VectorOf(F, C) = 0;Expression(OverlappingLine(LineSegmentOf(B, C))) = (4*x + y - 20 = 0)",p,8,"[[[2, 23], [43, 46]], [[2, 23]], [[153, 156]], [[5, 23]], [[30, 34]], [[35, 38]], [[39, 42]], [[25, 42]], [[25, 42]], [[25, 42]], [[2, 42]], [[2, 42]], [[2, 42]], [[50, 53]], [[43, 53]], [[57, 123]], [[126, 151]]]","[[[153, 158]]]"
11519,抛物线$y=\frac{1}{a} x^{2}(a \neq 0)$的焦点坐标为?,G: Parabola;Expression(G) = (y = (1/a)*x^2);a: Number;Negation(a=0),Coordinate(Focus(G)),"(0, a/4)","[[[0, 34]], [[0, 34]], [[3, 34]], [[3, 34]]]","[[[0, 41]]]"
8045,"已知$A(3 , 1)$ , $B(-4 , 0)$ , $P$是椭圆$\frac{x^{2}}{25}+\frac{y^{2}}{9}=1$上的一点，则$P A+P B$的最大值为?","G: Ellipse;A: Point;B: Point;P: Point;Expression(G) = (x^2/25 + y^2/9 = 1);Coordinate(A) = (3, 1);Coordinate(B) = (-4, 0);PointOnCurve(P, G)","Max(LineSegmentOf(P, A) + LineSegmentOf(P, B))",10 + sqrt(2),"[[[33, 71]], [[2, 12]], [[15, 26]], [[29, 32]], [[33, 71]], [[2, 12]], [[15, 26]], [[29, 75]]]","[[[77, 92]]]"
11910,抛物线$y=4 x^{2}$的焦点到准线的距离为?,G: Parabola;Expression(G) = (y = 4*x^2),"Distance(Focus(G), Directrix(G))",1/8,"[[[0, 14]], [[0, 14]]]","[[[0, 25]]]"
831,已知$M$、$N$为抛物线$y^{2}=8 x$上两点，$O$为坐标原点，且$\angle M O N=90^{\circ}$，则$|M N|$的最小值为?,"G: Parabola;M: Point;O: Origin;N: Point;Expression(G) = (y^2 = 8*x);PointOnCurve(M,G);PointOnCurve(N,G);AngleOf(M, O, N) = ApplyUnit(90, degree)","Min(Abs(LineSegmentOf(M, N)))",16,"[[[10, 24]], [[2, 5]], [[28, 31]], [[6, 9]], [[10, 24]], [[2, 27]], [[2, 27]], [[38, 63]]]","[[[65, 78]]]"
1887,"已知椭圆$C$的两个焦点分别为$F_{1}(-2,0)$ , $F_{2}(2,0)$，离心率为$e=\frac{1}{2}$，点$P$在椭圆$C$上，且$\angle F_{1} P F_{2}=30^{\circ}$，则$\Delta F_{1} P F_{2}$的面积为?","C: Ellipse;F1: Point;F2: Point;Focus(C)={F1,F2};Coordinate(F1) = (-2, 0);Coordinate(F2) = (2, 0);Eccentricity(C)=e;e:Number;e=1/2;PointOnCurve(P, C);AngleOf(F1, P, F2) = ApplyUnit(30, degree);P:Point","Area(TriangleOf(F1, P, F2))",24-12*sqrt(3),"[[[2, 7], [69, 74]], [[15, 28]], [[31, 43]], [[2, 43]], [[15, 28]], [[31, 43]], [[2, 63]], [[48, 63]], [[48, 63]], [[64, 75]], [[77, 110]], [[64, 68]]]","[[[112, 139]]]"
9042,"过$(3,-6)$且与双曲线$x^{2}-\frac{y^{2}}{2}=1$有相同渐近线的双曲线的标准方程为?","G: Hyperbola;Expression(G) = (x^2 - y^2/2 = 1);Z: Hyperbola;H: Point;Coordinate(H) = (3, -6);PointOnCurve(H, Z);Asymptote(G) = Asymptote(Z)",Expression(Z),y^2/18-x^2/9=1,"[[[11, 39]], [[11, 39]], [[46, 49]], [[1, 9]], [[1, 9]], [[0, 49]], [[10, 49]]]","[[[46, 56]]]"
514,若中心在原点，焦点在$y$轴上的双曲线离心率为$\sqrt{3}$，则此双曲线的渐近线方程为?,"G: Hyperbola;O: Origin;Center(G) = O;PointOnCurve(Focus(G), yAxis) = True;Eccentricity(G) = sqrt(3)",Expression(Asymptote(G)),y=pm*(sqrt(2)/2)*x,"[[[16, 19], [36, 39]], [[4, 6]], [[1, 19]], [[7, 19]], [[16, 33]]]","[[[36, 47]]]"
2937,"已知$O$为坐标原点，$A(-5,0)$ , $B(5,0)$，点$P$满足$|P A|+|P B|=14$，点$P(x0, y0)$又满足$\sqrt{(x+5)^{2}+y^{2}}-\sqrt{(x-5)^{2}+y^{2}}=2$，则点$P$的坐标是?","A: Point;B: Point;P: Point;O: Origin;G: Curve;x0: Number;y0: Number;Coordinate(A) = (-5, 0);Coordinate(B) = (5, 0);Coordinate(P) = (x0, y0);Abs(LineSegmentOf(P, A)) + Abs(LineSegmentOf(P, B)) = 14;PointOnCurve(P, G);Expression(G) = (sqrt((x + 5)^2 + y^2) - sqrt((x - 5)^2 + y^2) = 2)",Coordinate(P),"(7/5, pm*24/5)","[[[11, 20]], [[23, 31]], [[32, 36], [55, 67], [121, 125]], [[2, 5]], [[70, 119]], [[56, 67]], [[56, 67]], [[11, 20]], [[23, 31]], [[55, 67]], [[38, 54]], [[55, 119]], [[70, 119]]]","[[[121, 130]]]"
6986,"已知$A(-1,0)$, $B(2,0)$, 直线$l$: $x+2 y+a=0$上存在点$M$, 使得$M A^{2}+2 M B^{2}=10$, 则实数$a$的取值范围为?","l: Line;A: Point;B: Point;M: Point;a: Real;Expression(l)=(x+2*y+a=0);Coordinate(A) = (-1, 0);Coordinate(B) = (2, 0);PointOnCurve(M,l);LineSegmentOf(M, A)^2 + 2*LineSegmentOf(M, B)^2 = 10",Range(a),"[-1-(2*sqrt(15)/3),(2*sqrt(15)/3)-1]","[[[23, 41]], [[2, 11]], [[12, 21]], [[44, 48]], [[77, 82]], [[23, 41]], [[2, 11]], [[12, 21]], [[23, 48]], [[52, 74]]]","[[[77, 89]]]"
1059,抛物线$y^{2}=2 p x(p>0)$的准线截圆$x^{2}+y^{2}-2 y-1=0$所得弦长为$2$，则抛物线的焦点坐标为?,"G: Parabola;Expression(G) = (y^2 = 2*(p*x));p: Number;p>0;H: Circle;Expression(H) = (-2*y + x^2 + y^2 - 1 = 0);Length(InterceptChord(Directrix(G), H)) = 2",Coordinate(Focus(G)),"(1, 0)","[[[0, 21], [57, 60]], [[0, 21]], [[3, 21]], [[3, 21]], [[25, 47]], [[25, 47]], [[0, 55]]]","[[[57, 67]]]"
12619,"椭圆$x^{2}+m y^{2}=1$的焦点在$y$轴上,长轴长是短轴长的两倍,则$m$的值为?","G: Ellipse;Expression(G) = (m*y^2 + x^2 = 1);m: Number;PointOnCurve(Focus(G), yAxis);Length(MajorAxis(G)) = 2*Length(MinorAxis(G))",m,1/4,"[[[0, 19]], [[0, 19]], [[41, 44]], [[0, 28]], [[0, 39]]]","[[[41, 48]]]"
9416,"已知点$P$是椭圆$\frac{x^{2}}{9}+\frac{y^{2}}{4}=1$上的一点, 且以$P$及两焦点为顶点的三角形的面积为$2 \sqrt{5}$, 求点$P$的坐标?","P: Point;F1: Point;F2: Point;Focus(G) = {F1, F2};G: Ellipse;Expression(G) = (x^2/9 + y^2/4 = 1);PointOnCurve(P, G);Vertex(TriangleOf(P, F1, F2)) = {P, F1, F2};Area(TriangleOf(P, F1, F2)) = 2*sqrt(5)",Coordinate(P),"(0, pm*2)","[[[2, 6], [52, 55], [85, 89]], [], [], [[7, 59]], [[7, 44]], [[7, 44]], [[2, 48]], [[7, 66]], [[7, 82]]]","[[[85, 93]]]"
12185,若双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{9}=1(a>0)$的一条渐近线方程为$3 x-2 y=0$，则$a$的值为?,G: Hyperbola;a: Number;Expression(G) = (-y^2/9 + x^2/a^2 = 1);a>0;Expression(OneOf(Asymptote(G))) = (3*x - 2*y = 0),a,2,"[[[1, 48]], [[70, 73]], [[1, 48]], [[4, 48]], [[1, 68]]]","[[[70, 77]]]"
11099,"与双曲线$x^{2}-4 y^{2}=4$有共同的渐近线，并且经过点$(2 , \sqrt {5})$的双曲线方程是?","G: Hyperbola;C: Hyperbola;H: Point;Expression(G) = (x^2 - 4*y^2 = 4);Coordinate(H) = (2, sqrt(5));Asymptote(G) = Asymptote(C);PointOnCurve(H, C)",Expression(C),y^2/4-x^2/16=1,"[[[1, 21]], [[52, 55]], [[33, 51]], [[1, 21]], [[33, 51]], [[0, 55]], [[31, 55]]]","[[[52, 59]]]"
14000,已知双曲线的渐近线方程为$y=\pm \frac{5}{12} x$，则双曲线的离心率为?,G: Hyperbola;Expression(Asymptote(G)) = (y = pm*(5/12)*x),Eccentricity(G),"{13/12,13/5}","[[[2, 5], [36, 39]], [[2, 34]]]","[[[36, 45]]]"
10029,双曲线$\frac{y^{2}}{a^{2}}-x^{2}=1$的渐近线为$y=\pm \sqrt{2} x$，则该双曲线的离心率为?,G: Hyperbola;a: Number;Expression(G) = (-x^2 + y^2/a^2 = 1);Expression(Asymptote(G)) = (y = pm*sqrt(2)*x),Eccentricity(G),sqrt(6)/2,"[[[0, 32], [58, 61]], [[3, 32]], [[0, 32]], [[0, 55]]]","[[[58, 67]]]"
