id,text,fact_expressions,query_expressions,answer_expressions,fact_spans,query_spans
9302,"已知$x$, $y$满足$y=\frac{1}{2} \sqrt{4-x^{2}}$，则$\frac{y}{x+3}$的取值范围是?",x_: Number;y_: Number;y_ = sqrt(4 - x_^2)/2,Range(y_/(x_ + 3)),"[0,sqrt(5)/5]","[[[2, 5]], [[7, 10]], [[12, 42]]]","[[[44, 66]]]"
4752,"已知双曲线$C$: $\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的右焦点为$F$，直线$y=k x(k \neq 0)$与双曲线$C$交于$A$、$B$两点，若$\angle A F B=90^{\circ}$，且$\triangle O A F$的面积为$4 a^{2}$，则双曲线$C$的离心率为?","C: Hyperbola;Expression(C) = (-y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a>0;b>0;F: Point;RightFocus(C) = F;G: Line;Expression(G) = (y = k*x);k: Number;Negation(k=0);Intersection(G, C) = {A, B};A: Point;B: Point;AngleOf(A, F, B) = ApplyUnit(90, degree);O: Origin;Area(TriangleOf(O, A, F)) = 4*a^2",Eccentricity(C),3,"[[[2, 63], [92, 98], [170, 176]], [[2, 63]], [[10, 63]], [[10, 63]], [[10, 63]], [[10, 63]], [[68, 71]], [[2, 71]], [[72, 91]], [[72, 91]], [[74, 91]], [[74, 91]], [[72, 109]], [[100, 103]], [[104, 107]], [[111, 136]], [[138, 155]], [[138, 168]]]","[[[170, 182]]]"
1365,"已知点$P(2 , 2)$，圆$C$: $x^{2}+y^{2}-8 y=0$，过点$P$的动直线$l$与圆$C$交于$A$、$B$两点，线段$A B$的中点为$M$、$O$为坐标原点，则点$M$的轨迹方程为?","l: Line;C: Circle;B: Point;A: Point;P: Point;M: Point;O: Origin;Expression(C) = (-8*y + x^2 + y^2 = 0);Coordinate(P) = (2, 2);PointOnCurve(P,l);Intersection(l,C)={A,B};MidPoint(LineSegmentOf(A,B))=M",LocusEquation(M),(x-1)^2+(y-3)^2=2,"[[[49, 52]], [[14, 39], [53, 57]], [[63, 66]], [[59, 62]], [[2, 13], [41, 45]], [[80, 83], [94, 98]], [[84, 87]], [[14, 39]], [[2, 13]], [[40, 52]], [[49, 68]], [[69, 83]]]","[[[94, 105]]]"
6891,"设点$P$是双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$与圆$x^{2}+y^{2}=2 a^{2}$的一个交点，$F_{1}$、$F_{2}$分别是双曲线的左、右焦点，且$P F_{1}=3 P F_{2}$，则双曲线的离心率为?","G: Hyperbola;b: Number;a: Number;H: Circle;P: Point;F1: Point;F2: Point;a>0;b>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);Expression(H) = (x^2 + y^2 = 2*a^2);OneOf(Intersection(H,G))=P;LeftFocus(G) = F1;RightFocus(G) = F2;LineSegmentOf(P, F1) = 3*LineSegmentOf(P, F2)",Eccentricity(G),sqrt(3),"[[[6, 62], [109, 112], [141, 144]], [[9, 62]], [[9, 62]], [[63, 85]], [[1, 5]], [[91, 98]], [[99, 106]], [[9, 62]], [[9, 62]], [[6, 62]], [[63, 85]], [[1, 90]], [[91, 118]], [[91, 118]], [[120, 139]]]","[[[141, 150]]]"
5330,"设抛物线$C$: $y^{2}=4 x$的焦点为$F$、$M$为抛物线$C$上一点，$N(2,2)$，则$|M F|+|M N|$的取值范围是?","C: Parabola;Expression(C) = (y^2 = 4*x);F: Point;Focus(C) = F;M: Point;PointOnCurve(M, C);N: Point;Coordinate(N) = (2, 2)","Range(Abs(LineSegmentOf(M, F)) + Abs(LineSegmentOf(M, N)))","[3, +oo)","[[[1, 20], [32, 38]], [[1, 20]], [[24, 27]], [[1, 27]], [[28, 31]], [[28, 41]], [[42, 50]], [[42, 50]]]","[[[52, 72]]]"
8031,已知直线$l$: $y=2 \sqrt{3} x+m$经过双曲线$C$: $x^{2}-\frac{y^{2}}{3}=1$的右顶点，且$l$与$C$的两条渐近线分别交于$A$、$B$两点，则$|A B|$=?,"l: Line;Expression(l) = (y = m + 2*sqrt(3)*x);m: Number;C: Hyperbola;Expression(C) = (x^2 - y^2/3 = 1);PointOnCurve(RightVertex(C),l) = True;L1: Line;L2: Line;Asymptote(C) = {L1, L2};Intersection(l, L1) = A;Intersection(l, L2) = B;A: Point;B: Point","Abs(LineSegmentOf(A, B))",4*sqrt(13)/3,"[[[2, 27], [68, 71]], [[2, 27]], [[9, 27]], [[29, 62], [72, 75]], [[29, 62]], [[2, 66]], [], [], [[72, 81]], [[68, 94]], [[68, 94]], [[85, 88]], [[89, 92]]]","[[[96, 105]]]"
8924,"过点$M(-\sqrt{6},0)$且和双曲线$x^{2}-2 y^{2}=2$有相同的焦点的椭圆方程为?","G: Hyperbola;H: Ellipse;M: Point;Expression(G) = (x^2 - 2*y^2 = 2);Coordinate(M) = (-sqrt(6), 0);PointOnCurve(M, H);Focus(G)=Focus(H)",Expression(H),x^2/6+y^2/3=1,"[[[20, 40]], [[47, 49]], [[1, 18]], [[20, 40]], [[1, 18]], [[0, 49]], [[19, 49]]]","[[[47, 53]]]"
9659,圆$x^{2}+(y-a)^{2}=9$与椭圆$\frac{x^{2}}{25}+\frac{y^{2}}{9}=1$有公共点，则实数$a$的取值范围是?,"H: Circle;Expression(H) = (x^2 + (-a + y)^2 = 9);G: Ellipse;Expression(G) = (x^2/25 + y^2/9 = 1);IsIntersect(H, G) = True;a: Real",Range(a),"[-6,6]","[[[0, 20]], [[0, 20]], [[21, 59]], [[21, 59]], [[0, 63]], [[65, 70]]]","[[[65, 77]]]"
10890,$F_{1}$、$F_{2}$是双曲线$\frac{x^{2}}{4 a^{2}}-\frac{y^{2}}{a^{2}}=1(a>0)$的两个焦点，$P$为双曲线上一点，$\overrightarrow {P F_{1}} \cdot  \overrightarrow {P F_{2}}=0$，且$\Delta F_{1} P F_{2}$的面积为$1$，则$a$的值是?,"G: Hyperbola;a: Number;F1: Point;P: Point;F2: Point;a>0;Expression(G) = (x^2/(4*a^2) - y^2/a^2 = 1);Focus(G) = {F1, F2};PointOnCurve(P, G);DotProduct(VectorOf(P,F1),VectorOf(P,F2))=0;Area(TriangleOf(F1, P, F2)) = 1",a,1,"[[[16, 69], [79, 82]], [[181, 184]], [[0, 7]], [[75, 78]], [[8, 15]], [[19, 69]], [[16, 69]], [[0, 74]], [[75, 85]], [[86, 148]], [[150, 179]]]","[[[181, 188]]]"
533,已知双曲线$E$的一条渐近线方程为$y=x$，且焦距大于$4$，则双曲线$E$的标准方程可以为?(写出一个即可),E: Hyperbola;Expression(OneOf(Asymptote(E))) = (y = x);FocalLength(E)>4,Expression(E),x^2/3-y^2/3=1,"[[[2, 8], [33, 39]], [[2, 22]], [[2, 31]]]","[[[33, 48]]]"
5284,"已知$F$,$B$分别是双曲线$C$: $\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的焦点和虚轴端点. 若线段$F B$的中点在双曲线$C$上,则双曲线$C$的离心率是?","C: Hyperbola;b: Number;a: Number;B: Point;F: Point;a>0;b>0;Expression(C) = (-y^2/b^2 + x^2/a^2 = 1);OneOf(Focus(C))=F;OneOf(Endpoint(ImageinaryAxis(C)))=B;PointOnCurve(MidPoint(LineSegmentOf(F,B)),C)",Eccentricity(C),sqrt(5),"[[[12, 73], [95, 101], [104, 110]], [[19, 73]], [[19, 73]], [[6, 9]], [[2, 5]], [[19, 73]], [[19, 73]], [[12, 73]], [[2, 81]], [[2, 81]], [[84, 102]]]","[[[104, 116]]]"
8099,"过抛物线$y^{2}=2 p x(p>0)$的焦点$F(1,0)$作直线$l$交抛物线于$A$、$B$两点，若$|A F|=3$，则$|B F|$为?","l: Line;G: Parabola;p: Number;F: Point;A: Point;B: Point;p>0;Expression(G) = (y^2 = 2*p*x);Coordinate(F) = (1, 0);Focus(G) = F;PointOnCurve(F,l);Intersection(l, G) = {A, B};Abs(LineSegmentOf(A, F)) = 3","Abs(LineSegmentOf(B, F))",3/2,"[[[34, 39]], [[40, 43], [1, 22]], [[4, 22]], [[25, 33]], [[44, 47]], [[48, 51]], [[4, 22]], [[1, 22]], [[25, 33]], [[1, 33]], [[0, 39]], [[34, 53]], [[55, 64]]]","[[[66, 75]]]"
12765,直线$y=k x+2$与双曲线$x^{2}-y^{2}=6$的右支交于不同两个点，则实数$k$的取值范围是?,"G: Hyperbola;H: Line;k: Real;Expression(G) = (x^2 - y^2 = 6);Expression(H) = (y = k*x + 2);NumIntersection(H,RightPart(G))=2",Range(k),"(-sqrt(15)/3,-1)","[[[12, 30]], [[0, 11]], [[42, 47]], [[12, 30]], [[0, 11]], [[0, 40]]]","[[[42, 54]]]"
3750,设$B$是椭圆$C$: $\frac{x^{2}}{4}+y^{2}=1$的上顶点，点$P$在$C$上，则$|P B|$的最大值为?,"C: Ellipse;P: Point;B: Point;Expression(C) = (x^2/4 + y^2 = 1);UpperVertex(C)=B;PointOnCurve(P, C)","Max(Abs(LineSegmentOf(P, B)))",4*sqrt(3)/3,"[[[5, 37], [47, 50]], [[42, 46]], [[1, 4]], [[5, 37]], [[1, 41]], [[42, 51]]]","[[[53, 66]]]"
8788,"已知椭圆$C$: $\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$的右焦点为$F$, 过点$F$作圆$x^{2}+y^{2}=b^{2}$的切线, 若两条切线互相垂直, 则$\frac{a}{b}$=?","C: Ellipse;b: Number;a: Number;G: Circle;F: Point;L1:Line;a > b;b > 0;Expression(C) = (y^2/b^2 + x^2/a^2 = 1);Expression(G) = (x^2 + y^2 = b^2);RightFocus(C) = F;TangentOfPoint(F,G)={L1,L2};IsPerpendicular(L1,L2);L2:Line",a/b,sqrt(3),"[[[2, 59]], [[9, 59]], [[9, 59]], [[75, 95]], [[64, 67], [70, 74]], [], [[9, 59]], [[9, 59]], [[2, 59]], [[75, 95]], [[2, 67]], [[68, 98]], [[69, 109]], []]","[[[112, 127]]]"
6597,"已知$A$为双曲线$C$: $\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的右顶点，$B_{1}$、$B_{2}$分别为虚轴的两个端点，$F$为右焦点，若$B_{2} F \perp A B_{1}$，则双曲线$C$的离心率是?","C: Hyperbola;Expression(C) = (-y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a>0;b>0;A: Point;RightVertex(C) = A;B1: Point;B2: Point;Endpoint(ImageinaryAxis(C)) = {B1, B2};F: Point;RightFocus(C) = F;IsPerpendicular(LineSegmentOf(B2, F), LineSegmentOf(A, B1))",Eccentricity(C),(sqrt(5)+1)/2,"[[[6, 67], [132, 138]], [[6, 67]], [[14, 67]], [[14, 67]], [[14, 67]], [[14, 67]], [[2, 5]], [[2, 71]], [[72, 79]], [[80, 87]], [[6, 97]], [[98, 101]], [[6, 105]], [[107, 130]]]","[[[132, 144]]]"
10867,过双曲线$x^{2}-y^{2}=2$的右焦点$F$作倾斜角为$30^{\circ}$的直线，交双曲线于$P$，$Q$两点，则$|PQ|$的值为?,"G: Hyperbola;H: Line;P: Point;Q: Point;F:Point;Expression(G) = (x^2 - y^2 = 2);RightFocus(G)=F;PointOnCurve(F,H);Inclination(H)=ApplyUnit(30,degree);Intersection(H,G)={P,Q}","Abs(LineSegmentOf(P, Q))",4*sqrt(2),"[[[1, 19], [48, 51]], [[44, 46]], [[52, 55]], [[56, 59]], [[23, 26]], [[1, 19]], [[1, 26]], [[0, 46]], [[27, 46]], [[44, 61]]]","[[[63, 73]]]"
7890,"若点$(x, y)$在双曲线$\frac{x^{2}}{4}-y^{2}=1$上，则$3 x^{2}-2 y$的最小值是?","G: Hyperbola;H: Point;Expression(G) = (x^2/4 - y^2 = 1);Coordinate(H) = (x1, y1);PointOnCurve(H, G);x1:Number;y1:Number",Min(3*x1^2 - 2*y1),143/12,"[[[11, 39]], [[1, 10]], [[11, 39]], [[1, 10]], [[1, 40]], [[2, 10]], [[2, 10]]]","[[[42, 61]]]"
13060,"已知$F_{1}$ , $F_{2}$是椭圆$C$: $\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$的两个焦点，$P$为椭圆上的一点，且$\overrightarrow{P F_{1}} \perp \overrightarrow{P F_{2}}$若$\triangle PF_{1} F_{2}$的面积为$9$，则$b$=?","C: Ellipse;b: Number;a: Number;P: Point;F1: Point;F2: Point;a > b;b > 0;Expression(C) = (y^2/b^2 + x^2/a^2 = 1);Focus(C)={F1,F2};PointOnCurve(P, C);IsPerpendicular(VectorOf(P,F1),VectorOf(P,F2));Area(TriangleOf(P,F1,F2))=9",b,3,"[[[20, 77], [87, 89]], [[186, 189]], [[26, 77]], [[83, 86]], [[2, 9]], [[11, 19]], [[27, 77]], [[26, 77]], [[20, 77]], [[2, 82]], [[83, 93]], [[95, 152]], [[153, 184]]]","[[[186, 191]]]"
6828,已知椭圆$C$: $\frac{x^{2}}{8}+\frac{y^{2}}{2}=1$与圆$M$: $x^{2}+y^{2}+2 \sqrt{2} x+2-r^{2}=0(0<r<\sqrt{2})$，过椭圆$C$的上顶点$P$作圆$M$的两条切线分别与椭圆$C$相交于$A$、$B$两点 (不同于$P$点)，则直线$P A$与直线$P B$的斜率之积等于?,"C: Ellipse;Expression(C) = (x^2/8 + y^2/2 = 1);M: Circle;Expression(M) = (-r^2 + 2*(sqrt(2)*x) + x^2 + y^2 + 2 = 0);r: Number;0 < r;r < sqrt(2);P: Point;UpperVertex(C) = P;Z1: Line;Z2: Line;TangentOfPoint(P, M) = {Z1, Z2};A: Point;Intersection(Z1, C) = A;B: Point;Intersection(Z2, C) = B;Negation(P=A);Negation(P=B)","Slope(LineOf(P, A))*Slope(LineOf(P, B))",1,"[[[2, 44], [103, 108], [128, 133]], [[2, 44]], [[45, 101], [116, 120]], [[45, 101]], [[51, 101]], [[51, 101]], [[51, 101]], [[112, 115], [150, 154]], [[103, 115]], [], [], [[102, 125]], [[136, 139]], [[102, 146]], [[140, 143]], [[102, 146]], [[136, 155]], [[136, 155]]]","[[[157, 180]]]"
333,已知椭圆$C$: $\frac{x^{2}}{8}+\frac{y^{2}}{2}=1$与圆$M$: $x^{2}+y^{2}+2 \sqrt{2} x-4 \sqrt{2} y+10-r^{2}=0(0<r<\sqrt{2})$，过椭圆$C$的上顶点$P$作圆$M$的两条切线，分别与椭圆$C$相交于$A$、$B$两点 (不同于$P$点)，则直线$P A$与直线$P B$的斜率之积等于?,"C: Ellipse;M: Circle;r: Number;P: Point;A: Point;B: Point;Expression(C) = (x^2/8 + y^2/2 = 1);0 < r;r < sqrt(2);Expression(M) = (-r^2 - 4*sqrt(2)*y + 2*(sqrt(2)*x) + x^2 + y^2 + 10 = 0);UpperVertex(C)=P;L1:Line;L2:Line;TangentOfPoint(P,M)={L1,L2};Intersection(L1,C)=A;Intersection(L2,C)=B;Negation(A=P);Negation(B=P)","Slope(LineOf(P,A))*Slope(LineOf(P,B))",1,"[[[2, 44], [117, 122], [143, 148]], [[45, 115], [130, 134]], [[51, 115]], [[126, 129], [165, 169]], [[151, 154]], [[155, 158]], [[2, 44]], [[51, 115]], [[51, 115]], [[45, 115]], [[117, 129]], [], [], [[116, 139]], [[116, 160]], [[116, 160]], [[151, 170]], [[151, 170]]]","[[[172, 195]]]"
6932,若抛物线$y^{2}=4 x$上的点$M$到$y$轴的距离是$9$，则$M$到焦点的距离为?,"G: Parabola;M: Point;Expression(G) = (y^2 = 4*x);PointOnCurve(M, G);Distance(M, yAxis) = 9","Distance(M, Focus(G))",10,"[[[1, 15]], [[17, 21], [35, 38]], [[1, 15]], [[1, 21]], [[17, 33]]]","[[[1, 46]]]"
791,已知椭圆$C$: $\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$的左顶点为$A$，上顶点为$B$，右焦点为$F$，若$\angle A B F=90^{\circ}$，则椭圆$C$的离心率为?,"C: Ellipse;Expression(C) = (y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a > b;b > 0;A: Point;LeftVertex(C) = A;B: Point;UpperVertex(C) = B;F: Point;RightFocus(C) = F;AngleOf(A, B, F) = ApplyUnit(90, degree)",Eccentricity(C),(sqrt(5)-1)/2,"[[[2, 59], [112, 117]], [[2, 59]], [[9, 59]], [[9, 59]], [[9, 59]], [[9, 59]], [[64, 67]], [[2, 67]], [[72, 75]], [[2, 75]], [[80, 83]], [[2, 83]], [[85, 110]]]","[[[112, 123]]]"
7833,"若抛物线$N$: $y^{2}=2 p x(p>0)$的焦点$(3,0)$，且直线$x=m(m>0)$与抛物线交于$A$、$B$两点，若$O A \perp O B$($O$为坐标原点)，则$m$的值为?","N: Parabola;Expression(N) = (y^2 = 2*p*x);p: Number;p>0;G: Line;Expression(G) = (x = m);m: Number;m>0;Intersection(G, N) = {A, B};A: Point;B: Point;O: Origin;IsPerpendicular(LineSegmentOf(O, A), LineSegmentOf(O, B)) = True;Coordinate(Focus(N))=(3,0)",m,12,"[[[1, 27], [52, 55]], [[1, 27]], [[9, 27]], [[9, 27]], [[39, 51]], [[39, 51]], [[95, 98]], [[41, 51]], [[39, 66]], [[57, 60]], [[61, 64]], [[84, 87]], [[68, 83]], [1, 36]]","[[[95, 102]]]"
1172,已知椭圆方程为$3 x^{2}+2 y^{2}=1$，则该椭圆的长轴长为?,G: Ellipse;Expression(G) = (3*x^2 + 2*y^2 = 1),Length(MajorAxis(G)),sqrt(2),"[[[2, 4], [29, 31]], [[2, 26]]]","[[[29, 37]]]"
702,抛物线$C_{1}$: $y=\frac{1}{4 a} x^{2}(a>0)$的焦点与双曲线$C_{2}$: $\frac{x^{2}}{3}-y^{2}=1$的右焦点的连线交$C_{1}$于第一象限的点$M$. 若$C_{1}$在点$M$处的切线平行于$C_{2}$的一条渐近线，则$a$=?,"C1:Parabola;C2:Hyperbola;a: Number;a>0;Expression(C2) = (x^2/3 - y^2 = 1);Expression(C1) = (y = x^2/(4*a));Intersection(LineSegmentOf(Focus(C1),RightFocus(C2)),C1)=M;Quadrant(M)=1;IsParallel(TangentOnPoint(M,C1),OneOf(Asymptote(C2)));M:Point",a,2*sqrt(3)/3,"[[[0, 40], [109, 116], [89, 96]], [[44, 81], [128, 135]], [[143, 146]], [[11, 40]], [[44, 81]], [[0, 40]], [[0, 106]], [[97, 106]], [[109, 141]], [[102, 106]]]","[[[143, 148]]]"
10546,直线$y=x+3$与曲线$\frac{y^{2}}{9}-\frac{x \cdot|x|}{4}=1$交点的个数为?,G: Line;Expression(G) = (y = x + 3);H: Curve;Expression(H) = (y^2/9 - (x*Abs(x))/4= 1),"NumIntersection(G, H)",3,"[[[0, 9]], [[0, 9]], [[10, 52]], [[10, 52]]]","[[[0, 59]]]"
1707,"若椭圆$C$: $m x^{2}+n y^{2}=1(m>0 , n>0 , m \neq n)$与直线$l$: $x+y-1=0$交于$A$、$B$两点，过原点与线段$A B$中点的直线斜率为$\frac{\sqrt{2}}{2}$，则$\frac{m}{n}$=?","C: Ellipse;Expression(C) = (m*x^2 + n*y^2 = 1);m: Number;n: Number;m>0;n>0;Negation(m=n);l: Line;Expression(l) = (x + y - 1 = 0);Intersection(l, C) = {A, B};A: Point;B: Point;O: Origin;L1: Line;PointOnCurve(O,L1) = True;PointOnCurve(MidPoint(LineSegmentOf(A,B)),L1) = True;Slope(L1) = sqrt(2)/2",m/n,sqrt(2)/2,"[[[1, 49]], [[1, 49]], [[8, 49]], [[8, 49]], [[8, 49]], [[8, 49]], [[8, 49]], [[50, 66]], [[50, 66]], [[1, 77]], [[68, 71]], [[72, 75]], [[79, 81]], [[92, 94]], [[78, 94]], [[78, 94]], [[92, 117]]]","[[[119, 134]]]"
173,已知$C$、$F$分别是椭圆$\Gamma$: $\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1$的左顶点和左焦点，$A$、$B$是椭圆的下、上顶点，设$A F$和$B C$交于点$D$，若$\overrightarrow{C D}=2 \overrightarrow{D B}$，则椭圆$\Gamma$的离心率为?,"Gamma:Ellipse;A: Point;F: Point;B: Point;C: Point;D: Point;Expression(Gamma) = (x^2/a^2+y^2/b^2=1);LeftVertex(Gamma)=C;LeftFocus(Gamma)=F;LowerVertex(Gamma)=A;UpperVertex(Gamma)=B;Intersection(LineSegmentOf(A,F),LineSegmentOf(B,C))=D;VectorOf(C, D) = 2*VectorOf(D, B)",Eccentricity(Gamma),1/5,"[[[12, 67], [84, 86], [160, 170]], [[76, 79]], [[6, 9]], [[80, 83]], [[2, 5]], [[107, 111]], [[12, 67]], [[2, 75]], [[2, 75]], [[76, 92]], [[76, 92]], [[94, 111]], [[113, 158]]]","[[[160, 176]]]"
4436,"已知椭圆$E$: $\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$ , $F_{1}(-c, 0)$ , $F_{2}(c, 0)$分别为其左、右焦点，以$F_{1} F_{2}$为直径的圆与椭圆$E$在第一象限交于点$P$，在第三象限交于点$Q$. 若$\triangle P Q F_{2}$的面积为$\frac{\sqrt{3}}{2} c^{2}$，则$\frac{c^{2}}{a^{2}+b^{2}}$=?","E: Ellipse;b: Number;a: Number;G: Circle;F1: Point;F2: Point;P: Point;Q: Point;c: Number;a > b;b > 0;Expression(E) = (y^2/b^2 + x^2/a^2 = 1);Coordinate(F1) = (-c, 0);Coordinate(F2) = (c, 0);LeftFocus(E) = F1;RightFocus(E) = F2;IsDiameter(LineSegmentOf(F1, F2), G);Intersection(G, E) = {P, Q};Quadrant(P) = 1;Quadrant(Q) = 3;Area(TriangleOf(P, Q, F2)) = c^2*(sqrt(3)/2)",c^2/(a^2 + b^2),(sqrt(3) - 1)/2,"[[[2, 59], [95, 96], [122, 127]], [[9, 59]], [[9, 59]], [[120, 121]], [[62, 76]], [[78, 92]], [[134, 138]], [[146, 150]], [[62, 76]], [[9, 59]], [[9, 59]], [[2, 59]], [[62, 76]], [[78, 92]], [[62, 101]], [[62, 101]], [[102, 121]], [[120, 150]], [[128, 138]], [[140, 150]], [[153, 204]]]","[[[206, 235]]]"
1022,若从圆$x^{2}+y^{2}=1$上任意一点$P$向$y$轴作垂线段，则线段中点$M$的轨迹方程为?,"G: Circle;H: LineSegment;Expression(G) = (x^2 + y^2 = 1);PointOnCurve(P,G);IsPerpendicular(H,yAxis);M:Point;MidPoint(H)=M;P:Point",LocusEquation(M),4*x^2+y^2=1,"[[[2, 18]], [], [[2, 18]], [[2, 26]], [[1, 35]], [[41, 44]], [[1, 44]], [[23, 26]]]","[[[41, 51]]]"
2144,"已知双曲线$C$: $\frac{x^{2}}{2}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的离心率为$e$，若$e \in(\sqrt{5}, \sqrt{10})$，则$C$的焦点到一条渐近线的距离的取值范围为?","C: Hyperbola;Expression(C) = (x^2/2 - y^2/b^2 = 1);a: Number;b: Number;a>0;b>0;e: Number;Eccentricity(C) = e;In(e, (sqrt(5), sqrt(10)))","Range(Distance(Focus(C), OneOf(Asymptote(C))))","(2*sqrt(2),3*sqrt(2))","[[[2, 59], [99, 102]], [[2, 59]], [[10, 59]], [[10, 59]], [[10, 59]], [[10, 59]], [[64, 67]], [[2, 67]], [[69, 97]]]","[[[99, 121]]]"
6978,"已知抛物线$C$: $y^{2}=2 p x(p>0)$的焦点为$F$，准线为$l$，过$l$上一点$P$作抛物线$C$的两条切线，切点分别为$A$、$B$，若$|P A|=3$,$|P B|=4$，则$|P F|$=?","C: Parabola;p: Number;F: Point;l: Line;P: Point;p>0;Expression(C) = (y^2 = 2*p*x);Focus(C) = F;Directrix(C) = l;PointOnCurve(P, l);L1: Line;L2: Line;TangentOfPoint(P, C) = {L1, L2};A: Point;B: Point;TangentPoint(L1, C) = A;TangentPoint(L2, C) = B;Abs(LineSegmentOf(P, A)) = 3;Abs(LineSegmentOf(P, B)) = 4","Abs(LineSegmentOf(P, F))",12/5,"[[[2, 28], [54, 60]], [[9, 28]], [[32, 35]], [[39, 42], [44, 47]], [[50, 53]], [[10, 28]], [[2, 28]], [[2, 35]], [[2, 42]], [[44, 53]], [], [], [[43, 65]], [[71, 74]], [[75, 78]], [[43, 78]], [[43, 78]], [[80, 89]], [[90, 99]]]","[[[101, 110]]]"
3345,"点$P$为双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$上一点，$F_{1}$、$F_{2}$为焦点，如果$\angle P F_{1} F_{2}=75^{\circ}$, $\angle P F_{2} F_{1}=15^{\circ}$, 则双曲线的离心率为?","G: Hyperbola;b: Number;a: Number;P: Point;F1: Point;F2: Point;a>0;b>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);PointOnCurve(P, G);Focus(G) = {F1,F2};AngleOf(P,F1,F2)=ApplyUnit(75,degree);AngleOf(P, F2, F1) = ApplyUnit(15, degree)",Eccentricity(G),sqrt(2),"[[[5, 61], [157, 160]], [[8, 61]], [[8, 61]], [[0, 4]], [[65, 72]], [[73, 80]], [[8, 61]], [[8, 61]], [[5, 61]], [[0, 64]], [[5, 83]], [[86, 119]], [[121, 154]]]","[[[157, 166]]]"
11979,"过点$P(0 ,-a)$作直线$l$与抛物线$C$: $x^{2}=4 ay(a>0)$相交于$A$ , $B$两点，$F$为$C$的焦点，若$|F A|=2| F B|$，则直线$l$的斜率为?","l: Line;C: Parabola;a: Number;P: Point;F: Point;A: Point;B: Point;a>0;Expression(C) = (x^2 = 4*(a*y));Coordinate(P) = (0, -a);PointOnCurve(P, l);Intersection(l, C) ={A,B};Focus(C) = F;Abs(LineSegmentOf(F, A)) = 2*Abs(LineSegmentOf(F, B))",Slope(l),pm*(3*sqrt(2))/4,"[[[13, 18], [88, 93]], [[19, 44], [63, 66]], [[27, 44]], [[1, 12]], [[59, 62]], [[47, 50]], [[53, 56]], [[27, 44]], [[19, 44]], [[1, 12]], [[0, 18]], [[13, 58]], [[59, 69]], [[71, 86]]]","[[[88, 98]]]"
8499,"与双曲线$\frac{x^{2}}{2}-y^{2}=1$有相同的渐近线，并且过点$(2,3)$的双曲线的标准方程是?","G: Hyperbola;H: Point;Q: Hyperbola;Expression(G) = (x^2/2 - y^2 = 1);Coordinate(H) = (2, 3);PointOnCurve(H, Q);Asymptote(G) = Asymptote(Q)",Expression(Q),y^2/7 - x^2/14 = 1,"[[[1, 29]], [[40, 48]], [[49, 52]], [[1, 29]], [[40, 48]], [[39, 52]], [[0, 52]]]","[[[49, 59]]]"
4959,"与双曲线$x^{2}-y^{2}=1$有相同的渐近线，且过点$(1,2)$的双曲线的标准方程为?","G: Hyperbola;Expression(G) = (x^2 - y^2 = 1);Z: Hyperbola;Asymptote(G) = Asymptote(Z);H: Point;Coordinate(H) = (1, 2);PointOnCurve(H, Z)",Expression(Z),y^2/3-x^2/3=1,"[[[1, 19]], [[1, 19]], [[38, 41]], [[0, 41]], [[29, 37]], [[29, 37]], [[28, 41]]]","[[[38, 48]]]"
13673,"设中心在坐标原点，以坐标轴为对称轴的圆锥曲线$C$，离心率为$\sqrt{2}$，且过点$(5,4)$，则其焦距为?","Center(C) = O;O: Origin;SymmetryAxis(C) = axis;C: ConicSection;Eccentricity(C) = sqrt(2);H: Point;Coordinate(H) = (5, 4);PointOnCurve(H, C) = True",FocalLength(C),6*sqrt(2),"[[[1, 25]], [[4, 8]], [[9, 25]], [[18, 25], [53, 54]], [[18, 40]], [[43, 51]], [[43, 51]], [[18, 51]]]","[[[53, 58]]]"
